id_notificationlogs,capstone_employee_id_notificationlogs,capstone_name_notificationlogs,capstone_email_notificationlogs,View_time
5b427b4f-6590-4627-a980-fcad0d518e95,029873,Cameron Ford,cameron.ford@abcsupply_capstone.com,2024-08-28 12:02:25
46fca93c-4a07-4264-9983-c640c5a8ef63,028145,Pamela Crawford,pamela.crawford@abcsupply_capstone.com,2024-08-28 12:04:20
558ea1e8-bb09-40af-bccd-458d0628228e,002824,Jimmy Hughes,jimmy.hughes@abcsupply_capstone.com,2024-08-28 12:05:42
909954fe-b02b-4552-b84a-fe41383fabb9,077998,Cindy Watkins,cindy.watkins@abcsupply_capstone.com,2024-08-28 12:06:06
c617cd22-82a1-4f84-adf6-5ee9a194a4c5,034258,Christopher Meyer,christopher.meyer@abcsupply_capstone.com,2024-08-28 12:16:18
d85a88d7-3e35-4ed2-981e-44513581b234,078046,Rebecca Lee,rebecca.lee@abcsupply_capstone.com,2024-08-28 12:20:19
f9aaef34-5876-427c-9a6a-575916cfadaa,035719,Shawn Holmes,shawn.holmes@abcsupply_capstone.com,2024-08-28 12:26:17
ee71ab35-06d7-4ead-936a-a0e0448b5458,068686,Justin Armstrong,justin.armstrong@abcsupply_capstone.com,2024-08-28 12:36:55
3559f9b1-0af5-4c7f-ac15-183ae2c2841b,060227,Theodore Cervantes,theodore.cervantes@abcsupply_capstone.com,2024-08-28 12:45:50
99af9236-70dd-475b-864b-5b0877bd67cc,033002,Mathew Fox,mathew.fox@abcsupply_capstone.com,2024-08-28 13:04:26
eeb65822-5555-4395-886d-1893b9b527b3,006154,Elizabeth Blevins,elizabeth.blevins@abcsupply_capstone.com,2024-08-28 13:41:53
ea8f918a-e6f4-48d1-8c66-dd151da03740,026193,James Brock,james.brock@abcsupply_capstone.com,2024-08-28 13:55:32
4488f3f2-98c0-4f79-b621-cd58678a9540,078006,Sarah Morrison,sarah.morrison@abcsupply_capstone.com,2024-08-28 14:05:12
665dbd69-6c39-427e-95cb-b6ece0f3d745,071521,Nicholas Vargas,nicholas.vargas@abcsupply_capstone.com,2024-08-28 14:05:26
96c98144-77fd-4443-8b93-47b8a59ad696,071521,Nicholas Vargas,nicholas.vargas@abcsupply_capstone.com,2024-08-28 14:05:31
bb7b6739-d759-4081-9a63-42a24a9bc1a7,027996,Anthony Wilson,anthony.wilson@abcsupply_capstone.com,2024-08-28 14:06:09
ff3bc434-1989-4753-9b73-aeaf0c6f677e,030403,Daniel Li,daniel.li@abcsupply_capstone.com,2024-08-28 14:28:23
2b219e6e-5fa5-4a42-aa64-719dadc606b4,028457,Mr. Evan Knight,mr..evan.knight@abcsupply_capstone.com,2024-08-28 14:40:47
7f18d887-9ebc-4dd5-959b-a691d22bbc32,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2024-08-28 14:42:09
8db7237a-27e1-4d67-8b08-b66530d29b0e,054738,Laurie Reynolds,laurie.reynolds@abcsupply_capstone.com,2024-08-28 14:42:12
82038d3a-2bbb-4d5f-9d35-743b57c5630e,028279,Jamie Moss,jamie.moss@abcsupply_capstone.com,2024-08-28 15:00:45
5c620d60-697a-445d-b68a-00be9540455d,002241,Jennifer Fischer,jennifer.fischer@abcsupply_capstone.com,2024-08-28 15:15:25
a820931c-adfe-42d0-956a-7f999a949c2e,011104,Howard Martinez,howard.martinez@abcsupply_capstone.com,2024-08-28 15:25:42
6a6819d5-4c17-4cc5-946d-0a0a278dbf1b,043120,Richard Alvarado,richard.alvarado@abcsupply_capstone.com,2024-08-28 15:29:09
10c35f64-9e49-4c5a-9734-14ae8fe57433,033606,Jessica Smith,jessica.smith@abcsupply_capstone.com,2024-08-28 15:32:42
52c60ffd-2588-4759-8fea-87e3df02b29e,073821,Michelle Nelson,michelle.nelson@abcsupply_capstone.com,2024-08-28 15:33:29
6ad3a2df-b35b-4338-983f-8b4093eaa431,102842,Dr. Lisa Wheeler DVM,dr..lisa.wheeler.dvm@abcsupply_capstone.com,2024-08-28 15:58:28
dec9f8ab-4d9f-4a4d-b8a0-c56721c1b557,059102,Duane Long,duane.long@abcsupply_capstone.com,2024-08-28 16:16:23
3e5cd44c-cffe-4199-bfc6-16b79db94818,060043,Nancy Salazar,nancy.salazar@abcsupply_capstone.com,2024-08-28 16:37:13
d6688bf8-1e14-431b-9443-fdb964c751e9,004995,Brian Erickson,brian.erickson@abcsupply_capstone.com,2024-08-28 16:40:01
12b8bf5b-9cdf-4cc9-88e6-b210d3a4d073,002575,Felicia Peters,felicia.peters@abcsupply_capstone.com,2024-08-28 16:41:04
75c31cb0-466a-4886-9431-2bd0fc758bd6,066724,Kaitlyn Ramirez,kaitlyn.ramirez@abcsupply_capstone.com,2024-08-28 16:51:03
b0ec937b-bb5e-4ca3-8a64-42f93e3b5aa1,005034,Samantha Gonzalez,samantha.gonzalez@abcsupply_capstone.com,2024-08-28 17:03:34
08a6bf81-8949-478b-8b5b-dba389bbebb4,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2024-08-28 17:28:20
b3fe4267-3f2b-4426-9c2d-36babc1ed8c2,004237,Melanie Nolan,melanie.nolan@abcsupply_capstone.com,2024-08-28 17:49:45
1a9b3e8b-3aff-4584-8033-2efa7bfbe29c,077894,James Owens,james.owens@abcsupply_capstone.com,2024-08-28 18:04:56
bf06e0b4-6ca9-44a6-a423-5e5ad26e0c60,072360,Garrett Collins,garrett.collins@abcsupply_capstone.com,2024-08-28 18:05:00
e1ef96b8-ee74-4f64-8805-df7be265bc82,053295,Carmen Morales,carmen.morales@abcsupply_capstone.com,2024-08-28 18:25:14
e782c147-1a63-4ea6-bd3a-92ba1d06bdf5,202105,John Santos,john.santos@abcsupply_capstone.com,2024-08-28 18:40:32
ac40b059-ad6b-4139-bd51-6f9fa1c16a08,054999,Jeremy Rosario,jeremy.rosario@abcsupply_capstone.com,2024-08-28 19:06:35
f265ec92-d9fe-4eba-aa3f-6eaca61f9108,002906,Bradley Williams,bradley.williams@abcsupply_capstone.com,2024-08-28 20:21:57
9e50a211-4e4c-4d33-93c6-82811dc79e63,025605,Garrett Bennett,garrett.bennett@abcsupply_capstone.com,2024-08-28 21:33:27
cb635c8e-1e85-45de-ad30-6dc6a606d6c0,057573,Kevin Johnston,kevin.johnston@abcsupply_capstone.com,2024-08-29 12:08:32
bd1b9191-4799-4ac0-bf45-83b669060644,086441,James Hunter,james.hunter@abcsupply_capstone.com,2024-08-29 12:10:50
7d6a78dd-031a-4ca1-b5f7-55d1decc4b33,078035,Michelle Holt,michelle.holt@abcsupply_capstone.com,2024-08-29 12:26:41
a2ba6178-822a-4c5b-b6d3-fe051f7389db,025547,Peter Thomas,peter.thomas@abcsupply_capstone.com,2024-08-29 12:47:03
2edc505a-c196-481b-b5c6-efd06d8013aa,010738,Laura Martinez,laura.martinez@abcsupply_capstone.com,2024-08-29 13:16:21
ef6471b1-ebf0-4cc8-916d-55c51d1b65b8,078285,Wesley Davis,wesley.davis@abcsupply_capstone.com,2024-08-29 14:20:32
e11de90a-2862-4a7d-9099-93fa6b11fbe1,002559,Cassandra Morgan,cassandra.morgan@abcsupply_capstone.com,2024-08-29 14:37:08
2dd42c89-fce2-4e33-bf3e-9a395560bd85,021433,Christopher Goodman,christopher.goodman@abcsupply_capstone.com,2024-08-29 14:46:17
c0c7b3ad-35bb-4107-99fb-7adf2117aefe,017728,Amy Miller,amy.miller@abcsupply_capstone.com,2024-08-29 15:04:37
20e49187-281d-48c0-8cdf-7165124236a8,075943,Thomas Taylor III,thomas.taylor.iii@abcsupply_capstone.com,2024-08-29 15:40:26
b87020ef-4d39-4fed-9f8a-2f0980129550,030950,Scott Harrison,scott.harrison@abcsupply_capstone.com,2024-08-29 15:46:51
42cfa48c-1e6f-4677-a0a5-fc7a55cc5493,101809,Francisco Miller,francisco.miller@abcsupply_capstone.com,2024-08-29 16:06:31
b8096708-c530-4016-926c-0f2bd1eb5979,055903,Donna Cook,donna.cook@abcsupply_capstone.com,2024-08-29 17:21:42
75da1392-c419-4c3b-b6fa-f81538ef1b51,021927,Benjamin Gonzalez,benjamin.gonzalez@abcsupply_capstone.com,2024-08-29 17:24:27
f212bcd1-87eb-4ac0-bdc6-c24ae6811e2b,021462,John Johnston,john.johnston@abcsupply_capstone.com,2024-08-29 17:42:13
b5603b46-a102-4067-9172-34a13e4e2f3b,035555,Yvonne Jensen,yvonne.jensen@abcsupply_capstone.com,2024-08-29 17:52:41
6bcadbfb-8ecb-4caa-9acb-b55590697266,003459,Malik Robinson,malik.robinson@abcsupply_capstone.com,2024-08-29 18:28:51
2ba22c85-8148-459c-91ab-9d010a34a9ed,068283,Dawn Morris,dawn.morris@abcsupply_capstone.com,2024-08-29 19:26:22
43787b7e-935a-4579-bbfc-4828c2422f3a,002277,Ashley Carr,ashley.carr@abcsupply_capstone.com,2024-08-29 20:48:21
8f3b361f-2096-49f3-beb6-b42c8c65b6ed,054857,Brian Mclean,brian.mclean@abcsupply_capstone.com,2024-08-29 22:18:37
d4fb06b5-0afc-47e0-8942-437f8c0e7a74,006501,Sharon Brewer,sharon.brewer@abcsupply_capstone.com,2024-08-30 11:28:05
d24aa3ed-28c9-434d-a792-98018502b6a9,073331,Jonathan Powell,jonathan.powell@abcsupply_capstone.com,2024-08-30 12:19:22
af39c253-8706-4a68-bc66-dffefeae40c5,058685,Phillip Garcia,phillip.garcia@abcsupply_capstone.com,2024-08-30 12:44:41
c617f071-3a02-4464-b971-b12b6699a9e9,080676,Norman Campos,norman.campos@abcsupply_capstone.com,2024-08-30 12:53:55
69cff50e-9be9-42e9-ae32-db658acf58ce,020877,Peter Alvarez,peter.alvarez@abcsupply_capstone.com,2024-08-30 13:11:43
060dc7ac-d29a-4bd2-bf1a-27eb3f0d0934,002698,Curtis Greer,curtis.greer@abcsupply_capstone.com,2024-08-30 13:40:54
e780312b-d657-48d5-a3d0-054dc28153c0,024219,Martin Kim,martin.kim@abcsupply_capstone.com,2024-08-30 13:53:54
b617d2cb-021a-4c58-87e3-814e2e60d786,031508,James Li,james.li@abcsupply_capstone.com,2024-08-30 14:51:02
cc0fdf41-2570-45e5-83f4-97c34e3b2429,020788,Robert Hammond,robert.hammond@abcsupply_capstone.com,2024-08-30 15:20:44
e82a6b90-8347-4d99-b6eb-5266345e53c4,060000,Bryan Cisneros,bryan.cisneros@abcsupply_capstone.com,2024-08-30 16:40:00
9f4df5a9-7f64-48e4-acfa-9ee23bcf4928,021952,Vincent Klein,vincent.klein@abcsupply_capstone.com,2024-08-30 17:08:30
ff0acdac-ab6a-441d-897c-252988149c72,042687,Dr. Courtney Lopez,dr..courtney.lopez@abcsupply_capstone.com,2024-08-30 17:38:52
a1c55d9d-42ba-4dce-92c3-8cc03f7c8f0a,075771,Jonathan Phillips,jonathan.phillips@abcsupply_capstone.com,2024-08-30 18:13:55
dd105ce8-3a53-4ebe-b3b3-b2c09140e772,055600,Timothy Thomas,timothy.thomas@abcsupply_capstone.com,2024-08-30 18:41:56
d1a62e26-dd38-4c12-b8e1-90f0fe7e843f,057710,George Dorsey,george.dorsey@abcsupply_capstone.com,2024-08-30 19:30:25
4660c214-f2bb-49b7-89c6-1a36900d6212,043423,Denise Burton,denise.burton@abcsupply_capstone.com,2024-08-31 19:24:34
714375f1-788d-425e-8670-178454f77c59,072358,Mark Kelly,mark.kelly@abcsupply_capstone.com,2024-09-01 11:13:14
c6149ad6-8a12-40f8-9b45-554ef9fe456f,028141,Lisa Coleman,lisa.coleman@abcsupply_capstone.com,2024-09-02 14:27:02
2ae4312b-53fb-4f9d-80ce-7d64acb10286,003414,Anthony Long,anthony.long@abcsupply_capstone.com,2024-09-02 23:57:50
f2c78bf6-3f94-4448-a60c-69340689c6bf,077990,Jason Cole,jason.cole@abcsupply_capstone.com,2024-09-03 11:24:02
20f5771c-9888-47f1-9865-fa18d6e26d79,078017,Joyce Williams,joyce.williams@abcsupply_capstone.com,2024-09-03 11:38:16
f99c0ddb-faab-414a-a475-3aeb774cff51,031971,Cynthia Ramos,cynthia.ramos@abcsupply_capstone.com,2024-09-03 11:47:41
2e9e2745-25b2-4e17-9bed-36503023bc59,031971,Cynthia Ramos,cynthia.ramos@abcsupply_capstone.com,2024-09-03 11:47:54
965e2c72-2171-4003-b0a9-f8dc86a5f085,024783,David Woods,david.woods@abcsupply_capstone.com,2024-09-03 11:48:28
8ab783a1-77a9-4862-b608-197ff71e18b4,051652,Jonathan Jackson,jonathan.jackson@abcsupply_capstone.com,2024-09-03 11:57:11
52d14603-acee-4608-a0a5-e213fab571a3,080676,Norman Campos,norman.campos@abcsupply_capstone.com,2024-09-03 12:01:00
2cc71878-f6cf-4cd9-9059-0f483ae65bda,060311,Jacob Young,jacob.young@abcsupply_capstone.com,2024-09-03 12:05:17
0f4cea90-f971-47fd-bfeb-dca91f7e91fb,020480,Charlene Ortiz,charlene.ortiz@abcsupply_capstone.com,2024-09-03 12:10:30
8a43e95d-287d-4379-a3dc-eab3e33ea65a,029567,Jennifer Cox,jennifer.cox@abcsupply_capstone.com,2024-09-03 12:12:45
e51ce6d8-f2e4-46db-baca-431de07f2622,063199,Ryan Sanchez,ryan.sanchez@abcsupply_capstone.com,2024-09-03 12:14:45
3c99f6cb-7ef7-408c-b730-07d5119e9768,002906,Bradley Williams,bradley.williams@abcsupply_capstone.com,2024-09-03 12:14:55
d1dabe7c-2ad3-4f54-8ca4-43b1753c1f40,024219,Martin Kim,martin.kim@abcsupply_capstone.com,2024-09-03 12:16:38
454ddffd-0b4b-489b-8bb2-95315c879c37,082728,Paige Zimmerman,paige.zimmerman@abcsupply_capstone.com,2024-09-03 12:17:00
ccc46b4c-a75c-403a-b797-582c29aff102,020674,Edward Smith,edward.smith@abcsupply_capstone.com,2024-09-03 12:20:41
b2a47fe8-53b0-4e60-82bf-b1042945c1e2,025927,John Powell,john.powell@abcsupply_capstone.com,2024-09-03 12:22:52
5d5db565-8edc-479c-babd-24d5364ef776,030034,Sandra Black,sandra.black@abcsupply_capstone.com,2024-09-03 12:34:12
9315da62-4195-4217-becd-62deb2080072,030911,Hannah Martin,hannah.martin@abcsupply_capstone.com,2024-09-03 12:39:27
783df44d-feec-43ab-bcd9-50f6acac2e89,018075,Robert Case,robert.case@abcsupply_capstone.com,2024-09-03 12:45:19
41ebf050-b73a-4396-984a-ad44f5c0ae02,023189,John Campbell,john.campbell@abcsupply_capstone.com,2024-09-03 12:56:40
d4ee2261-c0f0-4910-8045-eff81260ac1d,034123,Jessica Moran,jessica.moran@abcsupply_capstone.com,2024-09-03 13:00:14
8dd47cdf-9134-4cc6-aa4d-849cc7910b0a,078006,Sarah Morrison,sarah.morrison@abcsupply_capstone.com,2024-09-03 13:01:47
60140e28-5642-44b5-b22d-21c21e6e84bc,028145,Pamela Crawford,pamela.crawford@abcsupply_capstone.com,2024-09-03 13:03:09
422399a3-7d54-4c3d-b211-ef60c64857d3,006273,Mary White,mary.white@abcsupply_capstone.com,2024-09-03 13:03:47
2bc9c093-46f1-4111-88fa-bb20dc1e3c28,073660,Crystal Rodgers,crystal.rodgers@abcsupply_capstone.com,2024-09-03 13:03:42
18296289-169e-4f4c-bb4a-b6312845c88e,013395,Dr. William Scott,dr..william.scott@abcsupply_capstone.com,2024-09-03 13:12:06
c27d53e5-6b48-4e3b-9e3f-667deb96c271,087418,Justin Reeves,justin.reeves@abcsupply_capstone.com,2024-09-03 13:14:17
ddf7580c-9de7-4b8a-9a8c-77d7378770ad,078035,Michelle Holt,michelle.holt@abcsupply_capstone.com,2024-09-03 13:14:26
e25eaacb-f11e-4525-b40c-e4a2a532306b,042038,Heather Downs,heather.downs@abcsupply_capstone.com,2024-09-03 13:14:51
bc29b29c-9826-4bf3-aeac-a6ddafa266d5,019041,Daniel Ramos,daniel.ramos@abcsupply_capstone.com,2024-09-03 13:15:38
21602fd7-332e-4f4b-926b-1f7573efee34,059352,Paul Hughes,paul.hughes@abcsupply_capstone.com,2024-09-03 13:17:26
2ad21443-ca12-4ad4-b2db-95c6f02f2c3f,065143,Jesus Rollins,jesus.rollins@abcsupply_capstone.com,2024-09-03 13:17:26
026829a1-1a86-4f4b-b76e-dafe6e98468d,061696,John Williams,john.williams@abcsupply_capstone.com,2024-09-03 13:21:11
e47e363d-eb27-44c5-8ccb-2093bbe13653,058668,Karen Oconnor,karen.oconnor@abcsupply_capstone.com,2024-09-03 13:29:03
d1e9c0b0-aa4d-49f2-8df7-dd7e3cf08822,002588,Luke Adams,luke.adams@abcsupply_capstone.com,2024-09-03 13:30:13
0805d65f-d36a-486c-a08b-7d60ca33b2cf,016005,Angela Smith,angela.smith@abcsupply_capstone.com,2024-09-03 13:34:15
4b6b3723-7fca-4610-8ee7-f1ef0bbff390,030705,Julie Allen,julie.allen@abcsupply_capstone.com,2024-09-03 13:39:36
69dc9088-9fd1-4186-b512-4465c383f8be,033277,Bradley White,bradley.white@abcsupply_capstone.com,2024-09-03 13:39:39
e4e7b49b-f392-4c53-a5d1-336c1b8dc68c,033282,Barbara Hayden,barbara.hayden@abcsupply_capstone.com,2024-09-03 13:42:37
69bcf0f4-6d6a-4046-9e4c-81f3682b51b6,057596,Timothy Steele,timothy.steele@abcsupply_capstone.com,2024-09-03 13:50:08
090adee3-9746-4080-bf16-fed86951e41d,102185,Bryan Boyer,bryan.boyer@abcsupply_capstone.com,2024-09-03 13:50:47
f8e8eb86-9dc4-4e9a-b013-d0fa6d765ab7,071065,Sarah Green,sarah.green@abcsupply_capstone.com,2024-09-03 13:51:24
05342413-0047-44bf-81f7-54000c3799cb,020877,Peter Alvarez,peter.alvarez@abcsupply_capstone.com,2024-09-03 13:52:03
feeb1c51-edb5-4338-9fd7-582406d8fc78,028802,Micheal Bell,micheal.bell@abcsupply_capstone.com,2024-09-03 13:52:33
d4d1c213-27d6-450e-af5d-eab1653d7464,065042,Reginald Mccarthy,reginald.mccarthy@abcsupply_capstone.com,2024-09-03 13:56:17
598424e8-393e-46d9-a98a-e4c05f6d7b3e,066724,Kaitlyn Ramirez,kaitlyn.ramirez@abcsupply_capstone.com,2024-09-03 13:57:04
116dc9bc-2b17-406c-936a-6e39ae9af62c,025547,Peter Thomas,peter.thomas@abcsupply_capstone.com,2024-09-03 14:01:23
2ec414a6-2ee5-43fa-8536-519875400538,055600,Timothy Thomas,timothy.thomas@abcsupply_capstone.com,2024-09-03 14:02:01
320796b0-be33-4e96-9721-a28b990bd636,057573,Kevin Johnston,kevin.johnston@abcsupply_capstone.com,2024-09-03 14:02:09
2800b8f1-fe79-4094-9eb0-15cdf77a701c,102931,Maria Moore,maria.moore@abcsupply_capstone.com,2024-09-03 14:07:23
0ebc84ae-2f97-4f3d-a2fe-7f4b54e21477,053197,Harry Greene,harry.greene@abcsupply_capstone.com,2024-09-03 14:32:51
e8e4749f-c9cd-4b08-838c-ddc8add7aebd,003302,Randall Johnson,randall.johnson@abcsupply_capstone.com,2024-09-03 14:44:25
22bd4958-2c88-4f0a-a48b-96bffbec1bbd,093647,Valerie Arnold,valerie.arnold@abcsupply_capstone.com,2024-09-03 14:45:04
c4b41cc0-0295-4a0c-8175-29f30dd39a16,201817,Lisa Nunez,lisa.nunez@abcsupply_capstone.com,2024-09-03 14:48:26
6ea1be4f-08af-48af-b00a-66ccba8e194a,024318,Benjamin Williams,benjamin.williams@abcsupply_capstone.com,2024-09-03 14:49:36
62a9c032-31bd-4b4b-bb47-9e22960576e3,075943,Thomas Taylor III,thomas.taylor.iii@abcsupply_capstone.com,2024-09-03 14:51:55
db5d3cff-46ba-4ea1-9095-05f896fd02b4,091114,Meghan Torres,meghan.torres@abcsupply_capstone.com,2024-09-03 14:52:41
a715ff7f-2b87-4132-88b7-f5a922de5975,060804,James Hammond,james.hammond@abcsupply_capstone.com,2024-09-03 14:57:56
08840d7f-bfdc-4d6a-9700-0544ca7c5316,051958,Tyler Wilson,tyler.wilson@abcsupply_capstone.com,2024-09-03 15:02:49
77967af4-e2c0-4309-8e39-e3c76a0f869c,071521,Nicholas Vargas,nicholas.vargas@abcsupply_capstone.com,2024-09-03 15:05:19
b223ab6e-d7dc-46f9-8713-bd34788ca0bc,033002,Mathew Fox,mathew.fox@abcsupply_capstone.com,2024-09-03 15:08:19
5778403f-6f45-4d1e-bec2-e2d039a71c29,063836,Christopher Cox,christopher.cox@abcsupply_capstone.com,2024-09-03 15:13:28
c387030a-f5f0-4586-b024-bb301df16152,060020,Brittany Sanchez,brittany.sanchez@abcsupply_capstone.com,2024-09-03 15:23:48
d7ca9426-0a0b-4bb7-a145-7a80550e5162,062542,Robert Combs,robert.combs@abcsupply_capstone.com,2024-09-03 15:23:55
2210981d-c0c9-4fde-881c-f106809da473,202105,John Santos,john.santos@abcsupply_capstone.com,2024-09-03 15:28:49
63954e08-dd39-4f75-80fd-e3d5b73ebd4a,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2024-09-03 15:30:40
41ba9f33-222b-4156-9ee2-0bcf89c44557,058685,Phillip Garcia,phillip.garcia@abcsupply_capstone.com,2024-09-03 15:34:33
6d6a14df-8b95-4d8e-be6e-a662a0df0dbe,002241,Jennifer Fischer,jennifer.fischer@abcsupply_capstone.com,2024-09-03 15:40:32
51eddb93-3a0f-446b-ab63-451b34ecccb9,027308,Annette Osborne,annette.osborne@abcsupply_capstone.com,2024-09-03 15:44:01
2f5d444c-deac-4eb2-973a-e311cfccbcb7,089191,Cory Gordon,cory.gordon@abcsupply_capstone.com,2024-09-03 15:56:47
d985471f-f185-41ff-bd31-3ded9e333cf0,077894,James Owens,james.owens@abcsupply_capstone.com,2024-09-03 15:57:37
784b6b17-b75f-49fa-9bb8-e21a2d1d5e92,101525,Anthony Hull,anthony.hull@abcsupply_capstone.com,2024-09-03 16:02:03
2b57e82a-942e-4426-bedc-aced2d8bc87c,032649,Tamara Ramirez,tamara.ramirez@abcsupply_capstone.com,2024-09-03 16:03:38
ac3f2133-a0d4-48f5-81be-56005fbf8711,089665,Jerry Rhodes,jerry.rhodes@abcsupply_capstone.com,2024-09-03 16:03:49
5eeee8de-3bc9-4829-a96e-256878d1b0eb,060000,Bryan Cisneros,bryan.cisneros@abcsupply_capstone.com,2024-09-03 16:17:50
fdfe5908-8b54-4b31-8f48-2b217f0b724a,021400,Misty Gonzales,misty.gonzales@abcsupply_capstone.com,2024-09-03 16:29:29
24975c33-9876-4ac0-b56d-0b7c4a931cd0,079350,Anna Leonard,anna.leonard@abcsupply_capstone.com,2024-09-03 16:43:42
9c30fc61-f1cd-4ea7-9780-a8c59620ba12,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2024-09-03 16:48:48
9e608e64-0511-412d-9dd4-ef80ed1ddef9,028274,Joshua Smith,joshua.smith@abcsupply_capstone.com,2024-09-03 16:49:23
807e6314-2c3d-427d-8fb2-d78f6d0840a5,087748,Christina Mcneil,christina.mcneil@abcsupply_capstone.com,2024-09-03 16:52:34
3c325505-fc91-4f59-a3df-0dc23afa9945,019828,Valerie Gonzalez,valerie.gonzalez@abcsupply_capstone.com,2024-09-03 17:01:56
750238f3-e742-446a-ac45-1ce9f3fc9d44,077359,Jerome Ramos,jerome.ramos@abcsupply_capstone.com,2024-09-03 17:16:04
c1e3670d-fb4f-42d3-8db2-d174b2dea1d8,080676,Norman Campos,norman.campos@abcsupply_capstone.com,2024-09-03 17:38:50
d4c64a5c-638f-4e95-8e31-8b9616aa5085,003906,Nicholas Blackburn,nicholas.blackburn@abcsupply_capstone.com,2024-09-03 18:35:26
64e119b2-3c24-455f-8c13-a3c31bdda489,077894,James Owens,james.owens@abcsupply_capstone.com,2024-09-03 19:15:59
40303748-5005-43f0-81d9-32ce84d29b68,063735,Caroline Wolfe,caroline.wolfe@abcsupply_capstone.com,2024-09-03 19:38:49
f8321818-8710-49a8-80b2-cf8559ca08e1,020221,Hunter Meyer,hunter.meyer@abcsupply_capstone.com,2024-09-03 19:48:11
4a5038b1-32c2-4cfd-8077-b4ca07d93e04,203103,Heather Sanders,heather.sanders@abcsupply_capstone.com,2024-09-03 21:13:27
75da2366-50a7-46a3-a682-83db832ee5ca,101657,Steven Richards,steven.richards@abcsupply_capstone.com,2024-09-04 14:53:48
340b1666-3111-4a8d-99ee-027313054684,101657,Steven Richards,steven.richards@abcsupply_capstone.com,2024-09-04 14:54:36
d35cefd9-2e77-498d-8c65-531fb0c83e2f,101657,Steven Richards,steven.richards@abcsupply_capstone.com,2024-09-04 14:55:48
ac45cb82-649c-4688-8ebe-e93412054ad9,077894,James Owens,james.owens@abcsupply_capstone.com,2024-09-04 15:02:12
f36b150d-fc51-4a7a-9ec3-99725b7b9af3,080729,Heather Munoz,heather.munoz@abcsupply_capstone.com,2024-09-04 15:05:45
7eb281fd-5157-438c-98b9-40444f4c9ad0,013431,Gary Mays,gary.mays@abcsupply_capstone.com,2024-09-04 15:08:20
f610bea1-751f-4664-ba03-a33b647f2321,028145,Pamela Crawford,pamela.crawford@abcsupply_capstone.com,2024-09-04 15:44:33
08f412c7-7984-46af-a654-7606f8a3de98,002698,Curtis Greer,curtis.greer@abcsupply_capstone.com,2024-09-04 15:48:56
d058e8a9-bd29-4877-96cc-91d113594e4d,080257,Cynthia Mckenzie,cynthia.mckenzie@abcsupply_capstone.com,2024-09-04 16:15:00
663504f9-f8c6-4b55-860a-a2243674638d,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2024-09-04 17:09:32
30510535-0caf-4dc8-a000-30d44d4a4669,041319,Caroline Townsend,caroline.townsend@abcsupply_capstone.com,2024-09-04 17:31:04
75aed0fd-4ddc-4600-9369-68026af5d7cd,041319,Caroline Townsend,caroline.townsend@abcsupply_capstone.com,2024-09-04 17:31:23
ce1d5947-c1d8-450f-8eb5-d95410f82c91,062105,Michael Mosley,michael.mosley@abcsupply_capstone.com,2024-09-04 17:32:55
b854b95a-3f91-4ac3-a1a2-b9f962995a88,021927,Benjamin Gonzalez,benjamin.gonzalez@abcsupply_capstone.com,2024-09-04 18:27:31
957b0dc8-bdda-43f1-9602-d1c019953219,059746,Selena Carter,selena.carter@abcsupply_capstone.com,2024-09-04 18:34:41
f2265bec-3d4b-4c66-a2f2-2aade00115c3,060804,James Hammond,james.hammond@abcsupply_capstone.com,2024-09-04 18:39:52
956812bc-35d5-4e23-b15b-309bd120b99f,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2024-09-04 18:40:33
fb169cae-fb6e-4432-83e9-7f1ab5e3c74c,028457,Mr. Evan Knight,mr..evan.knight@abcsupply_capstone.com,2024-09-04 18:48:56
f09ac452-f0ce-473a-8a0f-fc06c2682a31,027195,Kristen Barnes,kristen.barnes@abcsupply_capstone.com,2024-09-04 18:56:52
f06bdb8c-7594-4dd0-a593-f0106380b5ed,052466,Haley Buck,haley.buck@abcsupply_capstone.com,2024-09-04 19:02:50
b46b5c2e-8fda-4ce4-930c-0f838c5a553f,033277,Bradley White,bradley.white@abcsupply_capstone.com,2024-09-04 19:04:50
c1659fef-e47e-4898-98dd-94257dac7fa4,061696,John Williams,john.williams@abcsupply_capstone.com,2024-09-04 19:46:18
7aa934e1-9a61-4b84-8753-db93f7135c1d,053295,Carmen Morales,carmen.morales@abcsupply_capstone.com,2024-09-04 19:57:13
8a96110a-4400-45d3-8890-2f533001406e,078006,Sarah Morrison,sarah.morrison@abcsupply_capstone.com,2024-09-04 20:28:41
b8355dfb-c0b5-470b-a1f3-1b18fa440997,020221,Hunter Meyer,hunter.meyer@abcsupply_capstone.com,2024-09-04 20:50:50
b4897bbb-2948-4716-b89f-e1baf6cbf494,023706,Cynthia Crawford,cynthia.crawford@abcsupply_capstone.com,2024-09-04 23:05:56
